,RANK,SEAT CATEGORY,Allotment
32183,68608,SC_GIRLS_OU,STLW_CSE
32184,68612,BC_D_GEN_OU,MLRS_INF
32185,68613,BC_B_GEN_OU,TKRC_ECE
32186,68620,ST_GEN_OU,GURU_ECE
32187,68621,BC_B_GEN_OU,KPRT_CSE
32188,68624,SC_GEN_OU,VBIT_CSC
32189,68629,MUS_GEN_OU,MJCT_CIV
32190,68632,ST_GIRLS_OU,CMRM_CSE
32191,68636,BC_D_GEN_OU,TKEM_ECE
32192,68640,MUS_GEN_OU,LRDS_INF
32193,68641,EWS_GEN_OU,INDU_ECE
32194,68642,ST_GEN_OU,VASV_MEC
32195,68646,BC_A_PHH_GEN_OU,JNTM_MEC
32196,68647,SC_GEN_OU,GURU_PHD
32197,68649,BC_D_GEN_OU,SVES_ECE
32198,68652,BC_B_GIRLS_OU,BVRI_ECE
32199,68654,BC_D_GEN_OU,MRCE_CSD
32200,68656,BC_B_GEN_OU,HOLY_CSE
32201,68659,EWS_GIRLS_UR,SPHN_CSD
32202,68663,BC_A_GIRLS_OU,VAGE_CSE
32203,68665,SC_GIRLS_UR,PALV_CSC
32204,68667,ST_GEN_OU,NREC_ECE
32205,68669,BC_B_GIRLS_OU,SDEW_CSE
32206,68670,EWS_GIRLS_OU,MREC_ECE
32207,68675,BC_B_GEN_OU,BITN_CSE
32208,68677,SC_GEN_OU,KGRH_ECE
32209,68684,BC_D_CAP_GIRLS_UR(0),SNIS_EEE
32210,68685,ST_GEN_OU,AVNI_CSE
32211,68687,BC_D_GIRLS_OU,MGHA_CSE
32212,68694,OC_PHV_GEN_OU,INDI_CSO
32213,68696,SC_GIRLS_OU,KGRH_ECE
32214,68702,MUS_GEN_OU,MJCT_EEE
32215,68703,SC_GEN_OU,TKEM_ECE
32216,68706,BC_D_GEN_OU,VBIT_CSB
32217,68707,BC_D_GIRLS_OU,CMRN_INF
32218,68709,BC_B_GIRLS_OU,KUWL_EEE
32219,68712,BC_A_GEN_OU,VMEG_ECE
32220,68713,BC_D_GEN_OU,OUCT_FDT
32221,68714,ST_GEN_OU,MREC_CSD
32222,68716,BC_B_GEN_OU,MRIT_CSD
32223,68721,BC_D_GIRLS_OU,NRCM_CSM
32224,68723,ST_GEN_OU,MTEC_CSE
32225,68729,SC_GIRLS_OU,INDU_CSE
32226,68731,SC_GIRLS_OU,GURU_CSC
32227,68733,SC_GEN_OU,CVRH_MEC
32228,68735,BC_B_GEN_OU,INDU_CSI
32229,68737,SC_GEN_OU,CVSR_ECE
32230,68739,BC_B_GEN_OU,BOSE_CSE
32231,68740,BC_D_GEN_OU,BIET_INF
32232,68745,SC_GEN_OU,TKRC_CSE
32233,68752,EWS_GEN_OU,CMRN_ECE
32234,68759,SC_GEN_OU,SPEC_CSE
32235,68761,BC_B_GIRLS_OU,SVIT_CSC
32236,68765,SC_GEN_OU,MVSR_ECE
32237,68768,OC_CAP_GEN_UR(0),SAIS_MEC
32238,68769,BC_A_GEN_OU,MREC_CSC
32239,68770,MUS_GEN_OU,ISLC_CSE
32240,68771,SC_GIRLS_UR,AVNI_CSE
32241,68772,BC_A_GIRLS_OU,MRTN_INF
32242,68774,SC_GEN_OU,VJIT_AI
32243,68775,BC_B_GEN_UR,MLRS_ECE
32244,68776,OC_GEN_OU,BITN_ECE
32245,68777,BC_B_GIRLS_OU,VBIT_ECE
32246,68778,BC_B_GIRLS_OU,MGHA_CSE
32247,68782,BC_B_GEN_OU,MRTN_INF
32248,68784,SC_GEN_OU,TKEM_CSE
32249,68785,BC_E_GEN_OU,BITN_CSE
32250,68786,OC_NCC_GIRLS_OU(0),VAGE_CSD
32251,68787,BC_B_GIRLS_OU,MRCW_ECE
32252,68789,EWS_GEN_OU,SPHN_CSD
32253,68793,MUS_GEN_OU,LRDS_INF
32254,68794,BC_D_GEN_OU,VAGE_CSD
32255,68796,BC_B_GIRLS_OU,GNTW_EEE
32256,68797,SC_GIRLS_OU,CBIT_MEC
32257,68799,BC_D_GEN_OU,CMRN_ECE
32258,68802,BC_E_GEN_OU,KITS_CIV
32259,68804,OC_GIRLS_UR,VMTW_INF
32260,68805,BC_B_GEN_OU,GURU_ECE
32261,68807,SC_GEN_OU,MLID_CSM
32262,68811,ST_GIRLS_OU,PETW_CSD
32263,68812,BC_B_GEN_OU,TKEM_ECE
32264,68813,SC_GIRLS_OU,BVRI_CSB
32265,68814,ST_GEN_OU,VASV_MEC
32266,68818,BC_B_GIRLS_OU,KPRT_CSE
32267,68819,SC_GEN_OU,MREC_CSD
32268,68820,MUS_GEN_OU,LRDS_INF
32269,68821,MUS_GEN_OU,LRDS_INF
32270,68825,EWS_GEN_OU,JMTS_CSM
32271,68828,SC_GEN_UR,TKRC_CSD
32272,68831,BC_B_GEN_OU,VAGE_CSD
32273,68834,BC_E_GIRLS_OU,MRTN_INF
32274,68845,BC_B_GIRLS_OU,SNIS_ECM
32275,68846,BC_A_GEN_OU,MLID_ECE
32276,68849,BC_B_GIRLS_OU,VJEC_EIE
32277,68850,EWS_GEN_OU,TKRC_ECE
32278,68851,OC_GEN_OU,KLRT_ECE
32279,68861,BC_B_GEN_OU,VMEG_EEE
32280,68864,MUS_GEN_OU,MJCT_MEC
32281,68866,BC_E_GIRLS_OU,CMRG_CSE
32282,68872,BC_A_GEN_OU,SRYS_CSE
32283,68873,EWS_GIRLS_OU,VJIT_ECE
32284,68876,ST_GIRLS_OU,BVRW_ECE
32285,68877,BC_B_NCC_GEN_OU(0),VBIT_CSD
32286,68879,BC_D_GEN_OU,SPHN_CSM
32287,68880,BC_D_GIRLS_OU,ACEG_INF
32288,68887,BC_D_GEN_OU,MECS_ECE
32289,68888,SC_GEN_OU,MRIT_CSE
32290,68890,BC_A_GEN_UR,VGSE_EEE
32291,68893,BC_D_GIRLS_OU,MRTN_INF
32292,68895,BC_A_PHH_GEN_OU,HITM_CSC
32293,68896,BC_D_GIRLS_OU,VAGE_CSE
32294,68898,EWS_GIRLS_OU,JPNE_CSE
32295,68899,SC_GIRLS_OU,VJIT_CSE
32296,68900,SC_GIRLS_OU,JNTS_CIV
32297,68902,EWS_GEN_OU,HOLY_CSD
32298,68905,SC_GIRLS_UR,MRCW_ECE
32299,68907,BC_D_GEN_OU,SPHN_CSM
32300,68910,OC_SG_GIRLS_OU(0),DRKI_CSE
32301,68911,EWS_GIRLS_OU,HOLY_CSE
32302,68912,BC_E_GEN_OU,MREM_CSE
32303,68913,SC_GIRLS_OU,MLRS_CSE
32304,68914,BC_B_GIRLS_OU,IARE_ECE
32305,68917,BC_D_GIRLS_OU,INDU_INF
32306,68923,BC_A_GIRLS_UR,KPRT_CSE
32307,68928,SC_GIRLS_OU,SNIS_ECE
32308,68929,EWS_GIRLS_OU,KNRR_CSE
32309,68930,BC_A_GEN_UR,BSKR_CSE
32310,68931,SC_GIRLS_OU,KITW_CSE
32311,68932,MUS_GEN_OU,ISLC_CSE
32312,68939,BC_D_GIRLS_OU,DRKC_CSE
32313,68941,BC_B_GIRLS_OU,MRCW_ECE
32314,68944,SC_GEN_OU,CMRK_ECE
32315,68950,BC_B_GIRLS_OU,MREC_CSO
32316,68954,BC_B_GEN_OU,VGWL_CSE
32317,68955,BC_B_GEN_OU,AVNI_CSC
32318,68960,SC_GEN_OU,MLRS_CSM
32319,68961,OC_CAP_GEN_UR(4),VJIT_CSD
32320,68968,BC_B_GIRLS_OU,SRIW_CSM
32321,68970,SC_GIRLS_OU,TKRC_CSE
32322,68971,BC_B_GEN_OU,AVNI_CSM
32323,68972,BC_D_GIRLS_OU,SRIW_CSM
32324,68973,EWS_GEN_OU,SVIT_CSD
32325,68977,EWS_GEN_OU,SVIT_CSC
32326,68980,BC_B_GEN_OU,MLRD_INF
32327,68981,SC_GEN_OU,VJIT_INF
32328,68984,BC_B_GIRLS_OU,SRIW_CSC
32329,68985,BC_B_CAP_GEN_UR(4),VMEG_CSE
32330,68988,OC_GIRLS_OU,VMTW_CSM
32331,68998,OC_CAP_GIRLS_UR(4),GURU_CSE
32332,69001,BC_A_GIRLS_OU,CVSR_EEE
32333,69009,BC_B_GEN_UR,GNIT_EEE
32334,69010,EWS_GEN_UR,GRRR_MEC
32335,69012,BC_B_GEN_OU,ACEG_INF
32336,69018,BC_B_GEN_OU,SRYS_ECE
32337,69019,BC_E_CAP_GIRLS_UR(0),CHTS_CSE
32338,69022,SC_GIRLS_OU,MREC_CSE
32339,69023,SC_GEN_OU,TKRC_CSE
32340,69024,ST_GEN_OU,MLID_EEE
32341,69027,SC_GEN_OU,CBIT_CIV
32342,69028,ST_GIRLS_OU,BREW_ECE
32343,69031,BC_D_GIRLS_OU,MRTN_INF
32344,69033,BC_A_GEN_OU,VBIT_CSB
32345,69036,BC_D_GEN_OU,INDU_ECE
32346,69037,BC_B_GIRLS_OU,KMTS_CSE
32347,69039,BC_D_GEN_OU,VGSE_ECE
32348,69040,BC_B_GIRLS_OU,SRIW_CSC
32349,69043,BC_E_GIRLS_OU,PETW_CSC
32350,69046,BC_B_GEN_OU,KNRR_CSM
32351,69049,SC_GEN_OU,NGIT_CSE
32352,69050,SC_GEN_OU,KLRT_CSE
32353,69051,BC_B_GEN_OU,SNIS_EEE
32354,69052,BC_B_GEN_OU,GCTC_ECE
32355,69053,BC_E_GIRLS_OU,VBIT_CSE
32356,69061,BC_B_GIRLS_OU,NNRG_CSE
32357,69063,BC_E_GEN_OU,SNIS_ECE
32358,69064,SC_GEN_OU,VJIT_INF
32359,69065,MUS_GEN_OU,LRDS_CSM
32360,69069,OC_PHV_GEN_OU,MOTK_ECE
32361,69072,MUS_GEN_OU,ISLC_CSE
32362,69077,BC_D_GIRLS_OU,ANRK_ECE
32363,69079,ST_GEN_OU,TKRC_INF
32364,69084,BC_A_GEN_OU,INDU_CSI
32365,69085,SC_GIRLS_OU,NREC_CSE
32366,69090,EWS_GEN_OU,SDES_CSE
32367,69091,BC_D_GIRLS_OU,BITN_EEE
32368,69095,OC_GEN_OU,VGSE_ECE
32369,69096,SC_GEN_OU,TKRC_CSE
32370,69097,BC_E_GEN_UR,SIEI_ECE
32371,69099,BC_B_GIRLS_OU,SPEC_CSE
32372,69101,MUS_GEN_OU,LRDS_CSM
32373,69102,BC_B_GEN_OU,ACEG_ECE
32374,69105,BC_B_PHO_GIRLS_OU,MLRD_ECE
32375,69106,OC_GIRLS_UR,VREC_CIV
32376,69107,SC_GEN_UR,GNIT_CIV
32377,69108,BC_A_GEN_UR,JNTS_CIV
32378,69109,BC_D_GIRLS_OU,MRTN_ECE
32379,69117,BC_D_GIRLS_OU,GCTC_CSO
32380,69121,BC_D_GEN_OU,MLRD_ECE
32381,69126,EWS_GIRLS_OU,MLRS_ECE
32382,69131,BC_B_GEN_OU,NREC_CSE
32383,69132,SC_GIRLS_UR,GNTW_EEE
32384,69133,SC_GIRLS_OU,INDU_CSE
32385,69134,BC_E_CAP_GIRLS_UR(0),MREC_CSO
32386,69136,OC_GEN_OU,INDI_CSO
32387,69139,OC_SG_GEN_OU(0),MVSR_CIV
32388,69141,BC_B_GEN_UR,MRCE_CSM
32389,69147,BC_E_GEN_OU,GLOB_CSM
32390,69148,BC_E_GIRLS_OU,KNRR_CSM
32391,69149,BC_B_GIRLS_OU,JMTS_CSM
32392,69153,BC_D_GEN_OU,BITN_ECE
32393,69154,BC_E_GEN_OU,GCTC_CSD
32394,69158,BC_B_GEN_OU,PALV_CSE
32395,69164,ST_GEN_OU,ANRK_CSE
32396,69170,SC_GIRLS_OU,JNTM_EEE
32397,69173,EWS_GEN_OU,VGWL_CSE
32398,69175,BC_D_GIRLS_OU,BREW_ECE
32399,69176,BC_D_GIRLS_OU,SRIW_ECE
32400,69177,EWS_GEN_OU,AVNI_CSE
32401,69180,BC_B_GEN_OU,TKEM_INF
32402,69183,BC_B_PHH_GEN_OU,SNIS_CSE
32403,69185,BC_D_GEN_UR,MRIT_CSM
32404,69186,BC_A_GIRLS_OU,BITN_CSM
32405,69188,BC_D_GIRLS_OU,SRIW_CSC
32406,69196,BC_A_GIRLS_UR,MREW_CSE
32407,69198,BC_D_GEN_UR,VAGE_ECE
32408,69199,BC_E_GIRLS_UR,MGIT_ECE
32409,69200,BC_A_GEN_UR,INDU_CSD
32410,69203,OC_PHO_GEN_OU,MVSR_CSE
32411,69206,ST_GEN_OU,AVNI_CSD
32412,69208,BC_A_GEN_OU,CMRK_EEE
32413,69209,OC_GIRLS_OU,SPHN_CSD
32414,69212,EWS_GIRLS_UR,SRYS_ECE
32415,69213,BC_A_GIRLS_OU,VMTW_CSE
32416,69215,BC_D_GEN_UR,HOLY_CSM
32417,69217,ST_GEN_OU,GRRR_MEC
32418,69218,BC_D_GEN_OU,PALV_CSE
32419,69221,BC_B_GIRLS_OU,VMTW_CSM
32420,69225,BC_D_GEN_OU,VGSE_CSE
32421,69228,BC_B_GIRLS_OU,NNRG_CSE
32422,69231,OC_GEN_OU,CHTS_ECE
32423,69237,BC_A_GEN_UR,INDU_ECE
32424,69238,CHR_GEN_UR,CJIT_ECE
32425,69240,ST_GIRLS_OU,KITW_CSE
32426,69241,BC_D_GEN_OU,TKEM_ECE
32427,69243,BC_B_GEN_UR,ANRK_ECE
32428,69245,BC_E_GEN_OU,TKEM_CSE
32429,69252,BC_A_GEN_OU,CMRG_ECE
32430,69254,BC_B_GEN_OU,DRKI_CSM
32431,69264,BC_D_GEN_UR,TKEM_ECE
32432,69266,MUS_GEN_UR,ISLC_MEC
32433,69267,ST_GIRLS_OU,KDDW_CIV
32434,69269,BC_D_GIRLS_OU,CMRG_ECE
32435,69270,SC_GEN_OU,MRET_CSE
32436,69271,BC_A_GEN_OU,CMRN_CSC
32437,69272,BC_A_GEN_OU,GCTC_CSM
32438,69284,ST_GEN_OU,VJIT_ECE
32439,69285,BC_B_GIRLS_OU,GNTW_EEE
32440,69287,BC_D_GIRLS_UR,STLW_EEE
32441,69291,EWS_GEN_OU,BITN_CSE
32442,69298,EWS_GEN_OU,SNTI_CSE
32443,69300,SC_GIRLS_OU,BITN_CSE
32444,69304,SC_GEN_UR,JMTS_EEE
32445,69306,BC_B_GIRLS_OU,INDI_ECE
32446,69308,BC_B_GEN_OU,MRIT_CSD
32447,69309,BC_B_GIRLS_OU,NNRG_CSE
32448,69310,EWS_GEN_OU,NRCM_ECE
32449,69311,BC_D_GEN_OU,VBIT_ECE
32450,69323,BC_E_GEN_OU,KUWL_EEE
32451,69324,BC_A_GEN_OU,CMRN_ECE
32452,69325,BC_E_GIRLS_OU,SDEW_CSE
32453,69326,EWS_GIRLS_UR,MVSR_EEE
32454,69327,SC_GEN_UR,CVSR_MEC
32455,69333,SC_GIRLS_UR,SDEW_CSE
32456,69334,MUS_GEN_OU,ISLC_INF
32457,69337,EWS_GEN_OU,NNRG_INF
32458,69341,ST_GEN_OU,SRHP_ECE
32459,69342,BC_D_GEN_OU,SNTI_ECE
32460,69345,BC_B_GEN_OU,AVNI_CSD
32461,69347,BC_A_GIRLS_OU,BREW_ECE
32462,69348,BC_B_GEN_OU,TKRC_INF
32463,69349,BC_D_GEN_OU,AARM_CSE
32464,69354,BC_B_GIRLS_OU,STLW_ECE
32465,69356,ST_GEN_OU,ACEG_CIV
32466,69362,BC_B_GIRLS_OU,SDEW_CSE
32467,69364,BC_B_CAP_GEN_UR(0),BOSE_MEC
32468,69365,ST_GEN_OU,TKEM_INF
32469,69366,BC_B_GIRLS_OU,VJEC_CIV
32470,69370,BC_B_GIRLS_OU,KDDW_ECE
32471,69374,SC_GEN_OU,GURU_ECE
32472,69375,BC_A_GEN_OU,CHTN_CSE
32473,69376,OC_GEN_OU,KMTS_ECE
32474,69377,BC_B_GEN_OU,CMRN_ECE
32475,69389,BC_B_GIRLS_OU,GNIT_CSC
32476,69392,BC_D_GIRLS_OU,RITW_CSE
32477,69395,BC_A_GIRLS_OU,PETW_CSE
32478,69396,BC_E_GIRLS_OU,SPEC_INF
32479,69397,SC_GEN_OU,AVNI_CSE
32480,69398,BC_A_GEN_OU,JNTM_MIN
32481,69399,ST_GEN_OU,MLID_CSC
32482,69401,SC_GIRLS_OU,SRYS_CSE
32483,69402,BC_D_GEN_OU,MLRD_ECE
32484,69404,BC_B_GEN_OU,JMTS_CSE
32485,69406,BC_B_GIRLS_OU,MRTN_ECE
32486,69411,OC_PHV_GEN_OU,VASV_MEC
32487,69412,BC_B_GEN_OU,SRHP_ECE
32488,69414,BC_B_GEN_OU,JNTH_MET
32489,69415,BC_B_PHV_GEN_OU,GURU_ECE
32490,69417,OC_PHH_GIRLS_OU,BVRW_CSM
32491,69418,BC_D_GIRLS_OU,CMRG_ECE
32492,69419,OC_GIRLS_OU,MINA_CSE
32493,69421,BC_D_GIRLS_OU,STLW_CME
32494,69422,BC_B_GIRLS_OU,ACEG_ECE
32495,69423,BC_D_GEN_OU,DRKI_CSE
32496,69424,SC_GEN_OU,HITM_CSE
32497,69431,ST_GIRLS_OU,IARE_CSM
32498,69434,BC_B_GEN_OU,SPEC_ECE
32499,69436,OC_NCC_GEN_OU(0),HOLY_CSD
32500,69437,MUS_GEN_OU,LRDS_INF
32501,69440,BC_B_GIRLS_OU,CMRG_CSM
32502,69441,OC_GEN_OU,BVRI_PHE
32503,69449,BC_D_GEN_OU,VJYA_ECE
32504,69450,ST_CAP_GIRLS_UR(0),AKIT_ECE
32505,69455,ST_GEN_UR,BVRI_MEC
32506,69458,OC_GEN_OU,VJYA_CSD
32507,69459,OC_PHO_GIRLS_OU,SDEW_ECE
32508,69460,BC_B_GIRLS_UR,BITN_CSO
32509,69462,BC_D_GIRLS_OU,SPEC_CSM
32510,69464,SC_GEN_UR,BOSE_EEE
32511,69466,BC_B_GIRLS_OU,ACEG_CSM
32512,69468,BC_D_GEN_OU,VAGE_CSD
32513,69469,SC_GIRLS_OU,GCTC_CSE
32514,69470,SC_GEN_OU,MRCE_CSM
32515,69474,BC_D_GEN_OU,MRTN_INF
32516,69476,BC_A_GEN_OU,VBIT_ECE
32517,69477,SC_GIRLS_OU,BVRW_ECE
32518,69481,BC_B_GEN_OU,SRYS_CSM
32519,69487,BC_D_PHH_GEN_OU,KGRH_CSE
32520,69491,OC_GEN_OU,BOSE_EEE
32521,69494,ST_GEN_OU,ACEG_CIV
32522,69495,BC_B_GEN_OU,SIEI_CSD
32523,69496,BC_D_GEN_OU,DRKI_CSE
32524,69499,BC_B_GEN_OU,SVIT_CSC
32525,69500,BC_D_GEN_OU,INDI_AID
32526,69508,BC_D_GEN_OU,MVSR_EEE
32527,69509,BC_A_GEN_OU,GCTC_CSC
32528,69510,BC_B_GIRLS_OU,CBIT_EEE
32529,69511,OC_CAP_GIRLS_UR(4),SRIW_CSE
32530,69512,MUS_GEN_OU,ISLC_INF
32531,69513,BC_B_GEN_OU,TKRC_ECE
32532,69515,BC_B_GIRLS_OU,STLW_ECE
32533,69518,BC_A_GEN_UR,KNRR_CSD
32534,69522,OC_CAP_GEN_UR(0),MLRD_ANE
32535,69524,OC_CAP_GIRLS_UR(0),AVNI_ECE
32536,69526,BC_B_GEN_OU,MRCE_CSM
32537,69527,BC_B_GEN_OU,SPHN_CSC
32538,69532,ST_GEN_OU,CHTS_CSE
32539,69536,OC_GIRLS_OU,HOLY_CSO
32540,69537,BC_E_GIRLS_OU,MRET_CSE
32541,69538,ST_GEN_OU,HITM_CSM
32542,69542,SC_GEN_OU,VGNT_CSE
32543,69548,BC_D_GEN_OU,SPEC_CSM
32544,69549,EWS_GEN_OU,CMRN_ECE
32545,69550,SC_GEN_OU,SRHP_ECE
32546,69552,BC_B_GEN_OU,MRIT_CSE
32547,69553,BC_B_GEN_UR,HOLY_ECE
32548,69554,BC_B_GIRLS_OU,TKRC_ECE
32549,69558,BC_E_GEN_OU,INDU_CSO
32550,69561,BC_A_GIRLS_OU,ACEG_CSO
32551,69567,OC_CAP_GIRLS_UR(0),JNTM_MEC
32552,69568,BC_B_GEN_OU,NREC_CSM
32553,69569,BC_E_GIRLS_OU,JNTH_CHE
32554,69577,BC_D_GEN_OU,VGWL_CSD
32555,69578,SC_GIRLS_OU,VGWL_CSD
32556,69579,SC_GEN_OU,SPEC_ECE
32557,69580,SC_GIRLS_OU,HITM_CSM
32558,69581,BC_A_GIRLS_OU,CMRG_CSD
32559,69582,SC_GEN_OU,SRHP_CSE
32560,69585,SC_GEN_OU,MLID_CSC
32561,69586,BC_B_GEN_OU,BIET_CSE
32562,69589,BC_B_GEN_OU,CVRH_EIE
32563,69590,SC_GIRLS_UR,GNTW_EEE
32564,69591,BC_B_GEN_UR,PALV_CSC
32565,69593,BC_D_GEN_UR,NREC_CSM
32566,69594,BC_D_GEN_OU,CMRM_ECE
32567,69598,BC_D_GIRLS_OU,MRCW_ECE
32568,69599,BC_B_GEN_OU,VJEC_EEE
32569,69601,BC_B_GEN_OU,CMRM_ECE
32570,69608,EWS_GEN_OU,NREC_ECE
32571,69611,SC_GEN_UR,CMRG_ECE
32572,69612,MUS_GEN_OU,LRDS_CSD
32573,69613,BC_B_GEN_OU,TKEM_INF
32574,69616,ST_GIRLS_UR,CMRG_CSD
32575,69620,BC_B_GEN_OU,MLID_ECE
32576,69621,EWS_GEN_OU,VGNT_ECE
32577,69632,BC_B_GIRLS_OU,GNIT_CSC
32578,69635,BC_B_GEN_OU,TKRC_ECE
32579,69636,BC_D_GEN_OU,IARE_ANE
32580,69638,MUS_GEN_OU,ISLC_CSE
32581,69639,BC_C_GIRLS_OU,PETW_CSE
32582,69641,ST_GIRLS_OU,KITS_MEC
32583,69645,BC_A_GEN_OU,DRKC_CSE
32584,69646,OC_GIRLS_OU,KMTS_ECE
32585,69647,OC_GEN_OU,SPHN_CSD
32586,69651,BC_D_GEN_OU,VGWL_CSD
32587,69653,SC_GIRLS_UR,MLRD_EEE
32588,69655,SC_GEN_OU,TKEM_CSE
32589,69657,BC_B_GIRLS_OU,VVKN_CSE
32590,69660,SC_GIRLS_OU,BVRW_ECE
32591,69668,BC_A_GIRLS_OU,MREC_CSC
32592,69670,BC_D_GIRLS_OU,TKRC_ECE
32593,69671,BC_D_GIRLS_OU,HOLY_CSE
32594,69673,BC_A_CAP_GEN_UR(0),TKRC_CSD
32595,69674,ST_GEN_OU,BOSE_ECE
32596,69675,ST_GEN_OU,VJIT_INF
32597,69676,BC_D_GEN_OU,MRTN_ECE
32598,69677,BC_E_GIRLS_OU,STLW_CME
32599,69679,BC_B_GIRLS_OU,SPEC_CSE
32600,69686,OC_GEN_OU,CHTN_EEE
32601,69687,SC_GEN_OU,SNTI_CSE
32602,69688,BC_A_GEN_UR,NRCM_CSC
32603,69689,BC_E_GEN_OU,SRYS_CSD
32604,69693,BC_D_GIRLS_OU,VGNT_INF
32605,69696,EWS_GIRLS_OU,MREM_CSO
32606,69698,BC_A_GEN_OU,DRKI_CSE
32607,69699,BC_B_GEN_UR,DRKI_CSE
32608,69702,ST_GEN_OU,BITN_CSW
32609,69703,CHR_GEN_OU,CJIT_CSE
32610,69704,SC_GEN_OU,MLID_CSM
32611,69707,OC_PHV_GIRLS_OU,SAIS_CSM
32612,69714,SC_GEN_OU,GRRR_MEC
32613,69715,BC_B_GEN_OU,INDU_ECE
32614,69716,SC_GEN_OU,TKEM_CSE
32615,69717,BC_D_GEN_OU,MRIT_CSD
32616,69719,OC_PHO_GEN_OU,MECS_CIV
32617,69721,BC_D_GIRLS_OU,CMRN_ECE
32618,69722,ST_GIRLS_OU,KDDW_ECE
32619,69726,ST_GEN_UR,SDES_CSM
32620,69727,BC_D_GEN_OU,SRHP_ECE
32621,69729,BC_B_GIRLS_OU,MGHA_CSE
32622,69734,OC_GEN_OU,GCTC_ECE
32623,69739,MUS_GEN_OU,LRDS_CSD
32624,69740,BC_E_GEN_UR,MNRT_ECE
32625,69746,BC_D_GIRLS_OU,KITW_CSE
32626,69747,BC_A_GIRLS_OU,KITS_CIV
32627,69748,EWS_GIRLS_OU,MGHA_CSE
32628,69749,SC_GIRLS_OU,BOSE_ECE
32629,69750,ST_GIRLS_OU,MLRD_CSC
32630,69751,BC_E_GEN_UR,SRHP_ECE
32631,69752,ST_GIRLS_OU,VJEC_CIV
32632,69753,ST_GEN_OU,SDES_CSE
32633,69754,OC_CAP_GEN_UR(0),VJYA_ECE
32634,69755,BC_A_GIRLS_OU,TKRC_CSM
32635,69756,SC_GIRLS_OU,KMTS_CSE
32636,69757,BC_A_PHH_GIRLS_OU,MECS_ECE
32637,69758,BC_B_GEN_OU,NREC_ECE
32638,69759,BC_D_GIRLS_UR,BVRI_MEC
32639,69765,BC_B_GEN_OU,AVNI_CSE
32640,69772,SC_GIRLS_OU,DRKC_CSE
32641,69773,BC_D_GIRLS_OU,JNTM_EEE
32642,69774,SC_GIRLS_OU,TKRC_CSE
32643,69775,BC_D_GEN_OU,MVSR_EEE
32644,69776,BC_A_GIRLS_OU,MRCW_INF
32645,69784,OC_GIRLS_OU,DRKI_CSD
32646,69790,SC_GEN_OU,MLRS_CSM
32647,69793,BC_D_GIRLS_OU,SRIW_CSD
32648,69794,BC_B_GEN_OU,MRCE_CSE
32649,69800,OC_GIRLS_OU,RITW_CSE
32650,69801,BC_B_GIRLS_OU,MRIT_CSM
32651,69803,BC_D_GEN_OU,CMRM_ECE
32652,69804,BC_B_GIRLS_OU,PETW_CSE
32653,69807,EWS_GEN_OU,KGRH_CSM
32654,69810,MUS_GEN_OU,MJCT_MEC
32655,69811,SC_GIRLS_OU,SNIS_ECM
32656,69812,SC_GEN_OU,KLRT_CSE
32657,69815,SC_GEN_OU,CMRN_CSM
32658,69818,SC_GIRLS_OU,GURU_CSM
32659,69819,BC_D_GIRLS_OU,SRIW_CSM
32660,69821,BC_B_GIRLS_OU,MLID_ECE
32661,69822,BC_B_GEN_OU,ACEG_CSO
32662,69823,BC_B_GEN_UR,VBEC_CSC
32663,69829,BC_D_GIRLS_OU,KGRH_CSD
32664,69831,BC_D_GEN_OU,MLRS_INF
32665,69832,BC_D_GIRLS_OU,BITN_ECE
32666,69833,ST_GEN_UR,MREC_MIN
32667,69835,BC_B_CAP_GEN_UR(0),DRKC_CSE
32668,69836,ST_GEN_OU,CVSR_CIV
32669,69837,SC_GEN_OU,GURU_ECE
32670,69839,BC_B_GEN_OU,GLOB_CSE
32671,69840,BC_A_CAP_GEN_UR(0),MREM_CSO
32672,69841,ST_GEN_OU,KITS_MEC
32673,69845,BC_B_GIRLS_OU,MGHA_CSE
32674,69848,BC_E_GEN_OU,VBIT_CIV
32675,69849,BC_B_GEN_OU,SIEI_CSE
32676,69851,SC_GEN_OU,GNIT_INF
32677,69852,SC_GEN_OU,BVRI_EEE
32678,69856,SC_GIRLS_UR,CMRG_CSD
32679,69857,SC_GIRLS_OU,VMEG_ECE
32680,69858,EWS_GEN_OU,JMTS_CSE
32681,69859,BC_B_GIRLS_OU,KDDW_ECE
32682,69861,BC_D_GEN_UR,MRIT_CSM
32683,69864,BC_B_GEN_OU,SIEI_CSM
32684,69865,CHR_GEN_OU,CJIT_CSE
32685,69866,SC_GIRLS_OU,KDDW_ECE
32686,69869,BC_C_GEN_UR,MVSR_EEE
32687,69870,BC_A_GEN_OU,HITM_CSM
32688,69876,MUS_GEN_UR,NAWB_CSM
32689,69877,BC_B_GIRLS_OU,VJEC_MEC
32690,69879,BC_D_GIRLS_OU,STLW_ECE
32691,69881,OC_GIRLS_UR,VREC_MEC
32692,69884,BC_D_GEN_OU,SRYS_ECE
32693,69885,BC_D_GEN_OU,TKEM_ECE
32694,69888,SC_GIRLS_OU,MRTN_ECE
32695,69890,EWS_GEN_OU,DRKI_CSE
32696,69897,SC_GEN_OU,SIEI_CSM
32697,69898,BC_D_GEN_OU,GURU_ECE
32698,69899,BC_A_GEN_OU,PALV_CSE
